,time: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 00-C1_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 01-C2_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 02-EA1_50kHz-ND1-2.03uW-300s_0.25ns.dat,time: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,density: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,qfls: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat,tau_diff: 03-EA2_50kHz-ND1-2.03uW-300s_0.25ns.dat
2753,6.885000000000001e-07,162126996636693.28,0.8981166109576284,4.87468829058223e-07,6.885000000000001e-07,184837015287707.16,0.9053792451690343,5.198189661224504e-07,6.885000000000001e-07,148475496409258.28,0.8932436258112076,4.7555446072284587e-07,6.885000000000001e-07,155686608623305.56,0.8958709780298919,5.386983186540549e-07
2754,6.887500000000001e-07,162043870588217.0,0.8980881988845391,4.875155744883288e-07,6.887500000000001e-07,184748141762977.03,0.9053526012777903,5.198782218346798e-07,6.887500000000001e-07,148397463035289.84,0.8932145019123824,4.7561934398539945e-07,6.887500000000001e-07,155614374089071.5,0.8958452679069523,5.387206278161063e-07
2755,6.890000000000001e-07,161960795124691.38,0.8980597895357413,4.875623707148366e-07,6.890000000000001e-07,184659321093005.16,0.9053259604234164,5.199375066724944e-07,6.890000000000001e-07,148319481309655.25,0.8931853819865948,4.756842876076406e-07,6.890000000000001e-07,155542176059030.97,0.8958195588487041,5.387428863753891e-07
2756,6.8925e-07,161877770219135.75,0.8980313829136721,4.876092177954502e-07,6.8925e-07,184570553245310.4,0.905299322606713,5.199968206775592e-07,6.8925e-07,148241551201017.47,0.8931562660364556,4.7574929166252887e-07,6.8925e-07,155470014506449.56,0.8957938508526447,5.38765094231901e-07
2757,6.895e-07,161794795844585.16,0.8980029790207708,4.876561157892287e-07,6.895e-07,184481838187436.8,0.9052726878284811,5.200561638933767e-07,6.895e-07,148163672678060.9,0.8931271540645772,4.7581435622130043e-07,6.895e-07,155397889404605.22,0.8957681439162669,5.38787251284527e-07
2758,6.8975e-07,161711871974090.4,0.897974577859478,4.877030647537957e-07,6.8975e-07,184393175886953.4,0.9052460560895238,5.201155363607644e-07,6.8975e-07,148085845709491.47,0.8930980460735742,4.7587948135769436e-07,6.8975e-07,155325800726788.6,0.8957424380370594,5.388093574335788e-07
2759,6.900000000000001e-07,161628998580717.9,0.8979461794322361,4.877500647483183e-07,6.900000000000001e-07,184304566311454.12,0.9052194273906448,5.201749381229987e-07,6.900000000000001e-07,148008070264036.5,0.8930689420660627,4.7594466714352756e-07,6.900000000000001e-07,155253748446302.84,0.8957167332125071,5.388314125783661e-07
2760,6.902500000000001e-07,161546175637549.8,0.8979177837414899,4.877971158307622e-07,6.902500000000001e-07,184216009428558.12,0.90519280173265,5.202343692217313e-07,6.902500000000001e-07,147930346310444.78,0.8930398420446608,4.7600991365130856e-07,6.902500000000001e-07,155181732536463.7,0.8956910294400903,5.388534166174533e-07
2761,6.905e-07,161463403117683.94,0.8978893907896857,4.878442180597691e-07,6.905e-07,184127505205909.16,0.9051661791163458,5.202938296995317e-07,6.905e-07,147852673817486.62,0.8930107460119885,4.760752209542401e-07,6.905e-07,155109752970599.34,0.8956653267172848,5.388753694508326e-07
2762,6.9075e-07,161380680994233.72,0.8978610005792718,4.878913714942819e-07,6.9075e-07,184039053611176.1,0.9051395595425408,5.203533195993674e-07,6.9075e-07,147775052753953.47,0.8929816539706673,4.7614058912460595e-07,6.9075e-07,155037809722050.53,0.8956396250415634,5.388972709768686e-07
2763,6.91e-07,161298009240328.22,0.8978326131126978,4.879385761926516e-07,6.91e-07,183950654612052.75,0.9051129430120445,5.204128389629604e-07,6.91e-07,147697483088658.34,0.8929525659233208,4.7620601823578714e-07,6.91e-07,154965902764170.47,0.8956139244103931,5.389191210950961e-07
2764,6.9125e-07,161215387829112.2,0.8978042283924157,4.879858322139299e-07,6.9125e-07,183862308176257.66,0.9050863295256678,5.204723878328115e-07,6.9125e-07,147619964790435.6,0.8929234818725748,4.762715083600458e-07,6.9125e-07,154894032070324.94,0.8955882248212379,5.389409197035316e-07
2765,6.915000000000001e-07,161132816733746.03,0.8977758464208795,4.880331396161725e-07,6.915000000000001e-07,183774014271534.34,0.9050597190842231,5.205319662516989e-07,6.915000000000001e-07,147542497828140.88,0.8928944018210558,4.76337059570539e-07,6.915000000000001e-07,154822197613892.06,0.8955625262715573,5.389626667019973e-07
2766,6.917500000000001e-07,161050295927405.62,0.8977474672005445,4.880804984594055e-07,6.917500000000001e-07,183685772865651.1,0.9050331116885242,5.205915742614956e-07,6.917500000000001e-07,147465082170651.16,0.8928653257713939,4.7640267194031235e-07,6.917500000000001e-07,154750399368262.7,0.8955368287588059,5.389843619877651e-07
2767,6.92e-07,160967825383282.62,0.897719090733868,4.88127908801582e-07,6.92e-07,183597583926400.94,0.9050065073393859,5.206512119059567e-07,6.92e-07,147387717786864.72,0.8928362537262191,4.764683455425019e-07,6.92e-07,154678637306839.84,0.8955111322804352,5.390060054605683e-07
2768,6.9225e-07,160885405074584.06,0.8976907170233092,4.881753707024387e-07,6.9225e-07,183509447421601.78,0.9049799060376253,5.20710879226348e-07,6.9225e-07,147310404645701.0,0.8928071856881645,4.7653408045033287e-07,6.9225e-07,154606911403039.16,0.8954854368338917,5.390275970179965e-07
2769,6.925e-07,160803034974532.72,0.8976623460713291,4.882228842202736e-07,6.925e-07,183421363319096.22,0.9049533077840597,5.207705762662991e-07,6.925e-07,147233142716100.94,0.8927781216598648,4.765998767367182e-07,6.925e-07,154535221630288.66,0.8954597424166176,5.39049136558553e-07
2770,6.927500000000001e-07,160720715056366.97,0.8976339778803908,4.882704494142984e-07,6.927500000000001e-07,183333331586751.62,0.9049267125795087,5.2083030306733e-07,6.927500000000001e-07,147155931967026.5,0.8927490616439563,4.7666573447506396e-07,6.927500000000001e-07,154463567962028.78,0.8954340490260513,5.390706239802552e-07
2771,6.930000000000001e-07,160638445293340.47,0.897605612452959,4.88318066344639e-07,6.930000000000001e-07,183245352192460.0,0.9049001204247926,5.208900596736681e-07,6.930000000000001e-07,147078772367460.97,0.8927200056430769,4.767316537390691e-07,6.930000000000001e-07,154391950371712.5,0.8954083566596269,5.390920591808933e-07
2772,6.9325e-07,160556225658722.8,0.8975772497915002,4.883657350689227e-07,6.9325e-07,183157425104138.12,0.9048735313207334,5.209498461263647e-07,6.9325e-07,147001663886408.8,0.8926909536598673,4.767976346019177e-07,6.9325e-07,154320368832805.0,0.8953826653147736,5.391134420591709e-07
2773,6.935e-07,160474056125798.75,0.8975488898984825,4.884134556482579e-07,6.935e-07,183069550289727.34,0.9048469452681548,5.210096624695225e-07,6.935e-07,146924606492895.6,0.8926619056969688,4.768636771366823e-07,6.935e-07,154248823318784.0,0.8953569749889174,5.391347725119071e-07
2774,6.9375e-07,160391936667868.8,0.8975205327763766,4.884612281401947e-07,6.9375e-07,182981727717193.72,0.9048203622678811,5.2106950874479e-07,6.9375e-07,146847600155968.2,0.8926328617570252,4.769297814175365e-07,6.9375e-07,154177313803139.53,0.8953312856794791,5.391560504376096e-07
2775,6.94e-07,160309867258248.9,0.8974921784276544,4.885090526053168e-07,6.94e-07,182893957354527.84,0.9047937823207386,5.211293849958023e-07,6.94e-07,146770644844694.47,0.8926038218426823,4.769959475179367e-07,6.94e-07,154105840259374.03,0.8953055973838757,5.391772757332684e-07
2776,6.942500000000001e-07,160227847870270.5,0.8974638268547895,4.885569291027877e-07,6.942500000000001e-07,182806239169744.97,0.9047672054275547,5.211892912652677e-07,6.942500000000001e-07,146693740528163.5,0.8925747859565869,4.770621755112288e-07,6.942500000000001e-07,154034402661002.34,0.8952799100995199,5.391984482966493e-07
2777,6.945000000000001e-07,160145878477280.53,0.8974354780602584,4.886048576922629e-07,6.945000000000001e-07,182718573130884.88,0.9047406315891583,5.212492275954703e-07,6.945000000000001e-07,146616887175485.5,0.8925457541013887,4.771284654716584e-07,6.945000000000001e-07,153963000981551.6,0.8952542238238197,5.392195680250336e-07
2778,6.9475e-07,160063959052641.47,0.897407132046538,4.886528384325922e-07,6.9475e-07,182630959206011.9,0.9047140608063797,5.213091940300972e-07,6.9475e-07,146540084755791.7,0.8925167262797384,4.771948174729558e-07,6.9475e-07,153891635194561.28,0.8952285385541796,5.392406348153264e-07
2779,6.95e-07,159982089569731.06,0.8973787888161079,4.887008713846282e-07,6.95e-07,182543397363214.8,0.9046874930800503,5.2136919061179e-07,6.95e-07,146463333238234.34,0.8924877024942888,4.772612315889436e-07,6.95e-07,153820305273583.16,0.8952028542879988,5.392616485651304e-07
2780,6.9525e-07,159900270001942.7,0.8973504483714494,4.887489566071451e-07,6.9525e-07,182455887570607.0,0.9046609284110031,5.214292173829046e-07,6.9525e-07,146386632591986.84,0.8924586827476946,4.773277078933337e-07,6.9525e-07,153749011192181.4,0.8951771710226734,5.392826091714147e-07
2781,6.955000000000001e-07,159818500322685.2,0.8973221107150458,4.887970941600464e-07,6.955000000000001e-07,182368429796326.22,0.9046343668000725,5.214892743875452e-07,6.955000000000001e-07,146309982786243.53,0.892429667042612,4.773942464603341e-07,6.955000000000001e-07,153677752923932.5,0.8951514887555939,5.393035165306637e-07
2782,6.957500000000001e-07,159736780505382.72,0.8972937758493816,4.888452841037235e-07,6.957500000000001e-07,182281024008534.72,0.9046078082480941,5.215493616676807e-07,6.957500000000001e-07,146233383790219.8,0.8924006553816992,4.774608473648527e-07,6.957500000000001e-07,153606530442425.12,0.8951258074841476,5.393243705401393e-07
2783,6.960000000000001e-07,159655110523474.9,0.8972654437769441,4.888935264975759e-07,6.960000000000001e-07,182193670175419.16,0.904581252755905,5.216094792675125e-07,6.960000000000001e-07,146156835573152.1,0.8923716477676162,4.775275106794607e-07,6.960000000000001e-07,153535343721260.34,0.8951001272057167,5.393451710961025e-07
2784,6.9625e-07,159573490350416.8,0.8972371145002216,4.8894182140147e-07,6.9625e-07,182106368265190.62,0.9045547003243435,5.216696272290228e-07,6.9625e-07,146080338104297.7,0.8923426442030252,4.775942364798572e-07,6.9625e-07,153464192734051.5,0.8950744479176796,5.393659180949556e-07
2785,6.965e-07,159491919959678.88,0.8972087880217046,4.889901688757925e-07,6.965e-07,182019118246084.56,0.9045281509542498,5.217298055960478e-07,6.965e-07,146003891352934.94,0.8923136446905896,4.776610248396085e-07,6.965e-07,153393077454424.06,0.8950487696174101,5.393866114338003e-07
2786,6.9675e-07,159410399324746.84,0.8971804643438853,4.89038568980336e-07,6.9675e-07,181931920086360.66,0.9045016046464648,5.217900144116535e-07,6.9675e-07,145927495288362.94,0.8922846492329749,4.777278758333847e-07,6.9675e-07,153321997856015.88,0.8950230923022777,5.39407251009105e-07
2787,6.970000000000001e-07,159328928419122.03,0.8971521434692581,4.890870217755996e-07,6.970000000000001e-07,181844773754303.1,0.9044750614018309,5.218502537184815e-07,6.970000000000001e-07,145851149879901.97,0.892255657832848,4.777947895353414e-07,6.970000000000001e-07,153250953912477.12,0.8949974159696475,5.394278367153036e-07
2788,6.972500000000001e-07,159247507216320.9,0.8971238254003185,4.891355273213025e-07,6.972500000000001e-07,181757679218220.28,0.9044485212211923,5.219105235606832e-07,6.972500000000001e-07,145774855096892.97,0.8922266704928784,4.778617660205385e-07,6.972500000000001e-07,153179945597469.94,0.8949717406168807,5.394483684512568e-07
2789,6.975e-07,159166135689875.5,0.8970955101395649,4.891840856780564e-07,6.975e-07,181670636446444.97,0.9044219841053942,5.219708239811558e-07,6.975e-07,145698610908697.94,0.8921976872157367,4.779288053629103e-07,6.975e-07,153108972884669.0,0.8949460662413333,5.394688461105402e-07
2790,6.9775e-07,159084813813333.0,0.8970671976894965,4.892326969059324e-07,6.9775e-07,181583645407334.0,0.9043954500552831,5.220311550227177e-07,6.9775e-07,145622417284699.53,0.8921687080040954,4.779959076379073e-07,6.9775e-07,153038035747760.9,0.8949203928403577,5.394892695900144e-07
2791,6.98e-07,159003541560256.0,0.897038888052615,4.892813610656822e-07,6.98e-07,181496706069268.66,0.9043689190717071,5.2209151672911e-07,6.98e-07,145546274194301.38,0.8921397328606294,4.780630729196513e-07,6.98e-07,152967134160444.62,0.8948947204113019,5.395096387856484e-07
2792,6.9825e-07,158922318904222.47,0.8970105812314235,4.893300782174901e-07,6.9825e-07,181409818400654.22,0.9043423911555158,5.221519091441333e-07,6.9825e-07,145470181606927.94,0.8921107617880147,4.781303012827637e-07,6.9825e-07,152896268096431.3,0.8948690489515089,5.395299535924115e-07
2793,6.985000000000001e-07,158841145818825.62,0.8969822772284274,4.893788484218176e-07,6.985000000000001e-07,181322982369920.38,0.9043158663075599,5.222123323099319e-07,6.985000000000001e-07,145394139492024.34,0.8920817947889292,4.781975928029747e-07,6.985000000000001e-07,152825437529444.22,0.8948433784583179,5.395502139070865e-07
2794,6.987500000000001e-07,158760022277674.0,0.8969539760461334,4.894276717396222e-07,6.987500000000001e-07,181236197945520.84,0.9042893445286914,5.222727862716154e-07,6.987500000000001e-07,145318147819056.66,0.8920528318660529,4.782649475546881e-07,6.987500000000001e-07,152754642433218.88,0.8948177089290636,5.395704196236473e-07
2795,6.99e-07,158678948254391.44,0.8969256776870504,4.894765482310535e-07,6.99e-07,181149465095933.56,0.9042628258197636,5.223332710715839e-07,6.99e-07,145242206557511.7,0.8920238730220673,4.783323656130081e-07,6.99e-07,152683882781502.9,0.8947920403610765,5.395905706380199e-07
2796,6.9925e-07,158597923722617.03,0.8968973821536893,4.895254779569977e-07,6.9925e-07,181062783789660.44,0.9042363101816315,5.223937867531283e-07,6.9925e-07,145166315676896.78,0.8919949182596559,4.783998470527306e-07,6.9925e-07,152613158548056.06,0.8947663727516822,5.396106668460573e-07
2797,6.995e-07,158516948656005.12,0.8968690894485623,4.895744609781713e-07,6.995e-07,180976153995227.66,0.9042097976151517,5.224543333607061e-07,6.995e-07,145090475146740.25,0.8919659675815038,4.784673919495557e-07,6.995e-07,152542469706650.25,0.8947407060982023,5.396307081416866e-07
2798,6.997500000000001e-07,158436023028225.38,0.8968407995741837,4.896234973557876e-07,6.997500000000001e-07,180889575681185.38,0.9041832881211814,5.225149109368954e-07,6.997500000000001e-07,145014684936591.03,0.8919370209902981,4.785350003784666e-07,6.997500000000001e-07,152471816231069.53,0.8947150403979539,5.39650694420422e-07
2799,7.000000000000001e-07,158355146812962.62,0.8968125125330698,4.896725871502739e-07,7.000000000000001e-07,180803048816107.72,0.9041567817005796,5.225755195262525e-07,7.000000000000001e-07,144938945016018.72,0.8919080784887278,4.786026724145398e-07,7.000000000000001e-07,152401198095110.03,0.8946893756482496,5.396706255775241e-07
2800,7.002500000000001e-07,158274319983917.03,0.8967842283277387,4.897217304229807e-07,7.002500000000001e-07,180716573368593.12,0.9041302783542067,5.226361591714536e-07,7.002500000000001e-07,144863255354613.6,0.8918791400794829,4.78670408133762e-07,7.002500000000001e-07,152330615272580.06,0.894663711846398,5.396905015072545e-07
2801,7.005e-07,158193542514803.97,0.8967559469607101,4.897709272342367e-07,7.005e-07,180630149307263.7,0.9041037780829243,5.226968299170693e-07,7.005e-07,144787615921986.66,0.8918502057652562,4.787382076109906e-07,7.005e-07,152260067737300.0,0.8946380489897027,5.397103221040186e-07
2802,7.0075e-07,158112814379353.84,0.8967276684345056,4.898201776459612e-07,7.0075e-07,180543776600765.66,0.9040772808875955,5.227575318061384e-07,7.0075e-07,144712026687769.38,0.8918212755487415,4.788060709217928e-07,7.0075e-07,152189555463102.2,0.8946123870754631,5.39730087263184e-07
2803,7.01e-07,158032135551312.53,0.8966993927516487,4.898694817184129e-07,7.01e-07,180457455217769.3,0.904050786769085,5.228182648828666e-07,7.01e-07,144636487621613.97,0.8917923494326351,4.788739981422356e-07,7.01e-07,152119078423831.22,0.8945867261009747,5.397497968781934e-07
2804,7.012500000000001e-07,157951506004440.84,0.8966711199146649,4.899188395136268e-07,7.012500000000001e-07,180371185126968.7,0.9040242957282582,5.228790291905494e-07,7.012500000000001e-07,144560998693193.22,0.8917634274196341,4.789419893474639e-07,7.012500000000001e-07,152048636593343.6,0.8945610660635273,5.397694508440775e-07
2805,7.015000000000001e-07,157870925712515.06,0.8966428499260811,4.899682510928578e-07,7.015000000000001e-07,180284966297081.8,0.9039978077659825,5.229398247735133e-07,7.015000000000001e-07,144485559872200.44,0.8917345095124387,4.790100446133299e-07,7.015000000000001e-07,151978229945508.0,0.8945354069604077,5.397890490551274e-07
2806,7.0175e-07,157790394649326.4,0.8966145827884267,4.900177165167645e-07,7.0175e-07,180198798696850.66,0.9039713228831261,5.230006516750672e-07,7.0175e-07,144410171128349.6,0.8917055957137496,4.790781640159816e-07,7.0175e-07,151907858454205.2,0.8945097487888977,5.398085914047437e-07
2807,7.02e-07,157709912788681.34,0.896586318504232,4.900672358467458e-07,7.02e-07,180112682295040.97,0.9039448410805592,5.23061509939416e-07,7.02e-07,144334832431375.06,0.89167668602627,4.791463476308533e-07,7.02e-07,151837522093327.7,0.894484091546274,5.39828077787291e-07
2808,7.0225e-07,157629480104401.38,0.89655805707603,4.901168091450977e-07,7.0225e-07,180026617060442.34,0.9039183623591531,5.231223996107185e-07,7.0225e-07,144259543751031.78,0.8916477804527047,4.792145955344908e-07,7.0225e-07,151767220836780.34,0.8944584352298097,5.398475080965021e-07
2809,7.025e-07,157549096570323.34,0.8965297985063553,4.901664364726953e-07,7.025e-07,179940602961868.28,0.90389188671978,5.231833207322218e-07,7.025e-07,144184305057095.38,0.8916188789957601,4.792829078019055e-07,7.025e-07,151696954658479.84,0.8944327798367733,5.398668822264062e-07
2810,7.027500000000001e-07,157468762160299.1,0.8965015427977441,4.902161178915478e-07,7.027500000000001e-07,179854639968155.97,0.9038654141633145,5.232442733484276e-07,7.027500000000001e-07,144109116319361.62,0.8915899816581448,4.793512845102448e-07,7.027500000000001e-07,151626723532354.94,0.8944071253644282,5.398862000705219e-07
2811,7.030000000000001e-07,157388476848195.62,0.8964732899527345,4.902658534626699e-07,7.030000000000001e-07,179768728048166.44,0.9038389446906314,5.233052575031692e-07,7.030000000000001e-07,144033977507647.03,0.8915610884425689,4.794197257351216e-07,7.030000000000001e-07,151556527432346.34,0.8943814718100344,5.399054615221461e-07
2812,7.0325e-07,157308240607895.03,0.8964450399738666,4.903156432481872e-07,7.0325e-07,179682867170784.53,0.9038124783026074,5.233662732407189e-07,7.0325e-07,143958888591788.4,0.891532199351744,4.794882315526486e-07,7.0325e-07,151486366332406.8,0.8943558191708466,5.399246664749804e-07
2813,7.035e-07,157228053413294.44,0.896416792863682,4.903654873101142e-07,7.035e-07,179597057304918.62,0.9037860150001209,5.234273206047891e-07,7.035e-07,143883849541643.1,0.8915033143883838,4.79556802039859e-07,7.035e-07,151416240206500.94,0.894330167444115,5.399438148218798e-07
2814,7.0375e-07,157147915238306.12,0.8963885486247246,4.904153857096554e-07,7.0375e-07,179511298419500.94,0.9037595547840513,5.234883996390439e-07,7.0375e-07,143808860327088.75,0.891474433555204,4.796254372722447e-07,7.0375e-07,151346149028605.4,0.894304516627086,5.399629064571396e-07
2815,7.040000000000001e-07,157067826056857.44,0.89636030725954,4.904653385095838e-07,7.040000000000001e-07,179425590483487.34,0.903733097655279,5.235495103893999e-07,7.040000000000001e-07,143733920918023.44,0.8914455568549214,4.796941373268255e-07,7.040000000000001e-07,151276092772708.78,0.8942788667170006,5.399819412722454e-07
2816,7.042500000000001e-07,156987785842890.84,0.8963320687706753,4.905153457710306e-07,7.042500000000001e-07,179339933465857.44,0.9037066436146866,5.236106528979182e-07,7.042500000000001e-07,143659031284365.72,0.891416684290255,4.797629022801053e-07,7.042500000000001e-07,151206071412811.62,0.8942532177110962,5.400009191612802e-07
2817,7.045000000000001e-07,156907794570363.7,0.89630383316068,4.905654075562694e-07,7.045000000000001e-07,179254327335614.3,0.9036801926631572,5.236718272101295e-07,7.045000000000001e-07,143584191396054.3,0.8913878158639258,4.798317322084825e-07,7.045000000000001e-07,151136084922926.28,0.894227569606605,5.400198400170711e-07
2818,7.0475e-07,156827852213248.6,0.8962756004321045,4.906155239278312e-07,7.0475e-07,179168772061784.84,0.9036537448015762,5.237330333700568e-07,7.0475e-07,143509401223048.5,0.891358951578656,4.799006271886519e-07,7.0475e-07,151066133277077.25,0.894201922400755,5.400387037318146e-07
2819,7.05e-07,156747958745532.97,0.8962473705875021,4.906656949472826e-07,7.05e-07,179083267613419.38,0.9036273000308294,5.237942714218925e-07,7.05e-07,143434660735327.6,0.8913300914371698,4.799695872976188e-07,7.05e-07,150996216449300.7,0.8941762760907697,5.400575101986746e-07
2820,7.0525e-07,156668114141219.38,0.8962191436294275,4.907159206773026e-07,7.0525e-07,178997813959591.78,0.9036008583518046,5.238555414092948e-07,7.0525e-07,143359969902891.47,0.8913012354421932,4.800386126122761e-07,7.0525e-07,150926334413644.8,0.8941506306738678,5.400762593096668e-07
2821,7.055000000000001e-07,156588318374325.44,0.8961909195604367,4.907662011800037e-07,7.055000000000001e-07,178912411069399.66,0.9035744197653905,5.239168433779328e-07,7.055000000000001e-07,143285328695760.2,0.8912723835964538,4.801077032085928e-07,7.055000000000001e-07,150856487144169.66,0.894124986147264,5.400949509578827e-07
2822,7.057500000000001e-07,156508571418883.66,0.8961626983830886,4.908165365177863e-07,7.057500000000001e-07,178827058911964.0,0.9035479842724776,5.239781773708565e-07,7.057500000000001e-07,143210737083974.03,0.8912435359026812,4.801768591646844e-07,7.057500000000001e-07,150786674614947.16,0.8940993425081678,5.40113585035158e-07
2823,7.06e-07,156428873248941.66,0.8961344800999429,4.90866926752881e-07,7.06e-07,178741757456429.38,0.903521551873958,5.240395434337493e-07,7.06e-07,143136195037593.66,0.8912146923636068,4.802460805573259e-07,7.06e-07,150716896800061.16,0.8940736997537848,5.401321614332163e-07
2824,7.0625e-07,156349223838561.84,0.8961062647135619,4.909173719482655e-07,7.0625e-07,178656506671963.7,0.9034951225707238,5.241009416100285e-07,7.0625e-07,143061702526699.78,0.8911858529819633,4.803153674629895e-07,7.0625e-07,150647153673607.2,0.8940480578813155,5.40150680045528e-07
2825,7.065e-07,156269623161821.78,0.8960780522265094,4.90967872165892e-07,7.065e-07,178571306527758.44,0.9034686963636702,5.241623719445259e-07,7.065e-07,142987259521393.38,0.8911570177604855,4.803847199598793e-07,7.065e-07,150577445209692.84,0.8940224168879564,5.401691407628607e-07
2826,7.0675e-07,156190071192813.88,0.8960498426413508,4.910184274686435e-07,7.0675e-07,178486156993028.5,0.9034422732536928,5.242238344821363e-07,7.0675e-07,142912865991795.75,0.8911281867019097,4.804541381242501e-07,7.0675e-07,150507771382437.4,0.893996776770899,5.40187543477059e-07
2827,7.070000000000001e-07,156110567905645.53,0.8960216359606537,4.910690379194722e-07,7.070000000000001e-07,178401058037012.25,0.9034158532416882,5.242853292670622e-07,7.070000000000001e-07,142838521908048.22,0.8910993598089745,4.805236220343006e-07,7.070000000000001e-07,150438132165972.03,0.8939711375273302,5.402058880810142e-07
2828,7.072500000000001e-07,156031113274439.03,0.8959934321869873,4.911197035807634e-07,7.072500000000001e-07,178316009628971.3,0.9033894363285555,5.24346856343568e-07,7.072500000000001e-07,142764227240312.34,0.8910705370844195,4.805931717668951e-07,7.072500000000001e-07,150368527534439.7,0.8939454991544328,5.402241744648078e-07
2829,7.075e-07,155951707273331.75,0.8959652313229229,4.911704245155891e-07,7.075e-07,178231011738190.84,0.9033630225151943,5.244084157568466e-07,7.075e-07,142689981958769.8,0.8910417185309868,4.806627873998106e-07,7.075e-07,150298957461995.16,0.8939198616493845,5.402424025215206e-07
2830,7.0775e-07,155872349876475.7,0.8959370333710336,4.912212007862708e-07,7.0775e-07,178146064333979.06,0.9033366118025057,5.24470007551776e-07,7.0775e-07,142615786033622.38,0.8910129041514195,4.80732469010523e-07,7.0775e-07,150229421922805.0,0.8938942250093589,5.402605721415755e-07
2831,7.08e-07,155793041058037.94,0.8959088383338938,4.91272032456675e-07,7.08e-07,178061167385667.9,0.9033102041913925,5.245316317719638e-07,7.08e-07,142541639435091.9,0.8909840939484629,4.808022166763962e-07,7.08e-07,150159920891047.53,0.8938685892315248,5.402786832165806e-07
2832,7.082500000000001e-07,155713780792200.56,0.8958806462140804,4.913229195890293e-07,7.082500000000001e-07,177976320862612.25,0.9032837996827583,5.245932884632794e-07,7.082500000000001e-07,142467542133420.4,0.890955287924864,4.808720304759214e-07,7.082500000000001e-07,150090454340912.88,0.8938429543130462,5.402967356374083e-07
2833,7.085000000000001e-07,155634569053160.34,0.8958524570141718,4.913738622469171e-07,7.085000000000001e-07,177891524734190.53,0.9032573982775086,5.246549776696776e-07,7.085000000000001e-07,142393494098869.97,0.8909264860833714,4.809419104860476e-07,7.085000000000001e-07,150021022246602.94,0.8938173202510825,5.403147292957201e-07
2834,7.087500000000001e-07,155555405815128.97,0.8958242707367481,4.914248604931406e-07,7.087500000000001e-07,177806778969804.16,0.9032309999765501,5.247166994366424e-07,7.087500000000001e-07,142319495301722.62,0.8908976884267356,4.810118567852627e-07,7.087500000000001e-07,149951624582331.34,0.8937916870427893,5.403326640821824e-07
2835,7.09e-07,155476291052333.03,0.8957960873843916,4.914759143914043e-07,7.09e-07,177722083538878.12,0.9032046047807903,5.247784538086311e-07,7.09e-07,142245545712280.56,0.8908688949577085,4.810818694509152e-07,7.09e-07,149882261322323.5,0.8937660546853164,5.403505398878703e-07
2836,7.0925e-07,155397224739014.0,0.8957679069596863,4.915270240040194e-07,7.0925e-07,177637438410860.28,0.903178212691139,5.248402408302758e-07,7.0925e-07,142171645300865.88,0.8908401056790441,4.811519485616975e-07,7.0925e-07,149812932440816.47,0.8937404231758099,5.403683566032757e-07
2837,7.095e-07,155318206849428.06,0.8957397294652178,4.915781893952727e-07,7.095e-07,177552843555221.88,0.9031518237085067,5.249020605471375e-07,7.095e-07,142097794037820.7,0.890811320593498,4.812220941949565e-07,7.095e-07,149743637912059.1,0.8937147925114107,5.40386114118781e-07
2838,7.097500000000001e-07,155239237357846.3,0.8957115549035737,4.916294106284552e-07,7.097500000000001e-07,177468298941457.28,0.9031254378338055,5.249639130036178e-07,7.097500000000001e-07,142023991893507.16,0.8907825397038277,4.812923064295808e-07,7.097500000000001e-07,149674377710311.9,0.8936891626892556,5.404038123255892e-07
2839,7.100000000000001e-07,155160316238554.72,0.8956833832773435,4.916806877665053e-07,7.100000000000001e-07,177383804539084.03,0.9030990550679487,5.250257982449151e-07,7.100000000000001e-07,141950238838307.34,0.890753763012792,4.813625853433276e-07,7.100000000000001e-07,149605151809847.1,0.8936635337064762,5.404214511139095e-07
2840,7.1025e-07,155081443465854.0,0.8956552145891185,4.917320208736943e-07,7.1025e-07,177299360317642.72,0.9030726754118513,5.250877163159338e-07,7.1025e-07,141876534842623.25,0.8907249905231517,4.814329310148704e-07,7.1025e-07,149535960184948.75,0.8936379055602001,5.404390303741006e-07
2841,7.105e-07,155002619014059.62,0.8956270488414916,4.917834100128998e-07,7.105e-07,177214966246697.1,0.9030462988664292,5.251496672617544e-07,7.105e-07,141802879876876.8,0.8906962222376693,4.81503343522378e-07,7.105e-07,149466802809912.38,0.8936122782475493,5.4045654999594e-07
